PurchaseOrderID,OrderDate,RequestedDeliveryDate,ActualDeliveryDate,SupplierID,ProductID,WarehouseID,OrderQty,UnitPriceEUR,POValueEUR,Status,DelayDays,Confirmed
PO4500000644,2025-06-27,2025-08-03,2025-07-31,SUP019,MAT100054,WH01,300,131.41,39423.0,Delivered,0,Yes
PO4500000645,2025-06-18,2025-06-24,2025-06-25,SUP018,MAT100102,WH03,61,124.37,7586.57,Delivered,1,Yes
PO4500000646,2025-01-17,2025-01-30,2025-02-02,SUP006,MAT100119,WH01,26,11.47,298.22,Late,3,Yes
PO4500000647,2025-10-18,2025-11-24,2025-11-24,SUP019,MAT100082,WH02,149,189.51,28236.99,Delivered,0,Yes
PO4500000648,2025-09-02,2025-09-13,2025-09-15,SUP014,MAT100079,WH01,204,646.89,131965.56,Late,2,Yes
PO4500000649,2025-12-23,2026-01-05,2026-01-06,SUP010,MAT100068,WH01,261,176.75,46131.75,Delivered,1,Yes
PO4500000650,2026-06-04,2026-06-10,2026-06-08,SUP018,MAT100015,WH01,303,52.5,15907.5,Delivered,0,Yes
PO4500000651,2026-05-25,2026-06-04,2026-06-01,SUP016,MAT100037,WH01,75,582.15,43661.25,Delivered,0,Yes
PO4500000652,2026-04-10,2026-05-10,2026-05-07,SUP011,MAT100101,WH01,570,162.42,92579.4,Delivered,0,Yes
PO4500000653,2025-03-14,2025-03-25,2025-04-09,SUP004,MAT100096,WH03,353,380.06,134161.18,Late,15,Yes
PO4500000654,2025-04-23,2025-05-08,2025-05-05,SUP008,MAT100112,WH01,262,665.28,174303.36,Delivered,0,Yes
PO4500000655,2025-03-17,2025-04-01,2025-04-01,SUP008,MAT100019,WH01,75,801.99,60149.25,Delivered,0,Yes
PO4500000656,2025-07-02,2025-07-20,2025-07-18,SUP015,MAT100081,WH02,488,649.24,316829.12,Delivered,0,Yes
PO4500000657,2025-12-10,2025-12-29,2025-12-30,SUP007,MAT100015,WH02,81,256.14,20747.34,Delivered,1,Yes
PO4500000658,2025-12-18,2025-12-31,2025-12-30,SUP006,MAT100082,WH03,180,711.64,128095.2,Delivered,0,Yes
PO4500000659,2025-08-24,2025-09-30,2025-10-01,SUP019,MAT100028,WH03,520,776.67,403868.4,Delivered,1,Yes
PO4500000660,2025-10-13,2025-10-31,2025-10-31,SUP015,MAT100056,WH03,272,226.81,61692.32,Delivered,0,Yes
PO4500000661,2025-06-02,2025-07-09,2025-07-10,SUP019,MAT100006,WH02,447,882.26,394370.22,Late,1,Yes
PO4500000662,2025-02-04,2025-02-13,2025-02-13,SUP017,MAT100090,WH01,510,729.7,372147.0,Delivered,0,Yes
PO4500000663,2025-03-27,2025-04-11,2025-04-08,SUP008,MAT100017,WH02,436,855.19,372862.84,Delivered,0,Yes
PO4500000664,2025-04-03,2025-05-06,2025-05-05,SUP021,MAT100110,WH03,185,634.46,117375.1,Delivered,0,Yes
PO4500000665,2026-04-11,2026-05-14,2026-05-12,SUP001,MAT100112,WH02,435,170.53,74180.55,Delivered,0,Yes
PO4500000666,2025-01-02,2025-02-03,2025-01-31,SUP023,MAT100043,WH03,414,804.62,333112.68,Delivered,0,No
PO4500000667,2025-10-04,2025-10-15,2025-10-16,SUP014,MAT100027,WH03,575,519.83,298902.25,Delivered,1,Yes
PO4500000668,2025-02-26,2025-03-28,2025-03-27,SUP011,MAT100047,WH02,72,104.32,7511.04,Delivered,0,Yes
PO4500000669,2026-01-11,2026-01-20,2026-01-21,SUP012,MAT100100,WH01,88,506.88,44605.44,Delivered,1,Yes
PO4500000670,2025-09-02,2025-10-02,2025-10-02,SUP011,MAT100098,WH01,234,679.09,158907.06,Delivered,0,Yes
PO4500000671,2026-05-31,2026-06-07,2026-06-06,SUP009,MAT100045,WH02,75,61.72,4629.0,Delivered,0,Yes
PO4500000672,2025-05-06,2025-05-15,2025-05-16,SUP017,MAT100058,WH03,565,810.01,457655.65,Delivered,1,Yes
PO4500000673,2025-03-09,2025-04-11,2025-04-11,SUP022,MAT100115,WH01,109,76.75,8365.75,Delivered,0,Yes
PO4500000674,2025-04-22,2025-05-04,2025-05-01,SUP003,MAT100112,WH01,171,449.21,76814.91,Delivered,0,Yes
PO4500000675,2025-01-24,2025-02-26,2025-02-27,SUP021,MAT100054,WH02,155,429.14,66516.7,Delivered,1,Yes
PO4500000676,2025-10-26,2025-11-28,2025-11-25,SUP001,MAT100067,WH03,257,752.28,193335.96,Delivered,0,Yes
PO4500000677,2025-12-18,2026-01-24,2026-01-23,SUP019,MAT100090,WH03,517,536.05,277137.85,Delivered,0,Yes
PO4500000678,2026-04-14,2026-05-02,2026-04-30,SUP015,MAT100034,WH01,333,158.7,52847.1,Delivered,0,Yes
PO4500000679,2025-02-18,2025-03-03,2025-03-02,SUP010,MAT100080,WH01,486,860.81,418353.66,Delivered,0,Yes
PO4500000680,2025-07-06,2025-07-19,2025-07-24,SUP010,MAT100006,WH02,185,217.93,40317.05,Late,5,Yes
PO4500000681,2025-09-24,2025-10-12,2025-10-10,SUP015,MAT100086,WH02,595,637.89,379544.55,Delivered,0,Yes
PO4500000682,2026-01-17,2026-02-18,2026-02-16,SUP005,MAT100118,WH01,566,274.9,155593.4,Delivered,0,Yes
PO4500000683,2025-05-29,2025-06-08,2025-06-19,SUP016,MAT100095,WH03,179,8.84,1582.36,Late,11,Yes
PO4500000684,2025-10-30,2025-11-29,2025-11-28,SUP011,MAT100094,WH02,170,720.62,122505.4,Delivered,0,Yes
PO4500000685,2026-05-06,2026-05-17,2026-05-22,SUP004,MAT100004,WH02,584,109.6,64006.4,Late,5,Yes
PO4500000686,2026-04-02,2026-04-17,2026-04-16,SUP008,MAT100025,WH03,76,549.3,41746.8,Delivered,0,Yes
PO4500000687,2025-07-20,2025-07-27,2025-07-28,SUP009,MAT100012,WH03,476,610.97,290821.72,Delivered,1,Yes
PO4500000688,2025-11-22,2025-12-02,2025-12-03,SUP016,MAT100047,WH02,77,818.06,62990.62,Delivered,1,Yes
PO4500000689,2026-01-14,2026-01-25,2026-01-22,SUP014,MAT100040,WH02,311,313.7,97560.7,Delivered,0,Yes
PO4500000690,2025-08-09,2025-08-21,2025-08-21,SUP003,MAT100037,WH01,445,724.3,322313.5,Delivered,0,Yes
PO4500000691,2026-03-01,2026-03-12,2026-03-13,SUP014,MAT100039,WH02,108,133.56,14424.48,Delivered,1,Yes
PO4500000692,2025-12-10,2025-12-19,2025-12-20,SUP017,MAT100053,WH03,404,84.16,34000.64,Delivered,1,Yes
PO4500000693,2025-06-29,2025-07-10,2025-07-11,SUP014,MAT100107,WH02,160,183.34,29334.4,Delivered,1,Yes
PO4500000694,2025-02-13,2025-02-23,2025-03-05,SUP016,MAT100095,WH02,331,447.22,148029.82,Late,10,Yes
PO4500000695,2025-06-07,2025-07-10,2025-07-10,SUP001,MAT100115,WH02,147,590.16,86753.52,Delivered,0,Yes
PO4500000696,2025-09-08,2025-09-18,2025-09-17,SUP016,MAT100009,WH03,524,894.93,468943.32,Delivered,0,Yes
PO4500000697,2026-05-08,2026-06-14,2026-06-13,SUP019,MAT100105,WH01,507,876.96,444618.72,Delivered,0,Yes
PO4500000698,2025-01-18,2025-01-21,2025-01-27,SUP024,MAT100060,WH03,79,135.79,10727.41,Late,6,Yes
PO4500000699,2025-02-24,2025-03-09,2025-03-09,SUP006,MAT100038,WH03,384,48.6,18662.4,Delivered,0,Yes
PO4500000700,2026-06-11,2026-06-23,2026-06-21,SUP003,MAT100022,WH03,116,540.89,62743.24,Delivered,0,Yes
PO4500000701,2025-11-05,2025-12-05,2025-12-04,SUP011,MAT100046,WH01,118,483.31,57030.58,Delivered,0,No
PO4500000702,2025-10-16,2025-10-25,2025-10-25,SUP017,MAT100117,WH01,441,309.58,136524.78,Delivered,0,Yes
PO4500000703,2026-05-31,2026-07-02,2026-06-30,SUP005,MAT100107,WH03,592,554.02,327979.84,Delivered,0,Yes
PO4500000704,2025-04-27,2025-05-29,2025-05-26,SUP023,MAT100119,WH01,139,737.87,102563.93,Delivered,0,Yes
PO4500000705,2026-01-07,2026-01-20,2026-01-20,SUP010,MAT100044,WH01,555,688.41,382067.55,Delivered,0,Yes
PO4500000706,2025-05-02,2025-06-04,2025-06-02,SUP001,MAT100027,WH01,252,280.15,70597.8,Delivered,0,Yes
PO4500000707,2025-04-25,2025-05-06,2025-05-06,SUP014,MAT100014,WH01,461,43.05,19846.05,Delivered,0,Yes
PO4500000708,2025-03-02,2025-03-11,2025-03-10,SUP017,MAT100086,WH01,64,64.29,4114.56,Delivered,0,Yes
PO4500000709,2025-07-30,2025-08-10,2025-08-08,SUP004,MAT100004,WH01,209,605.19,126484.71,Delivered,0,Yes
PO4500000710,2025-10-12,2025-10-15,2025-10-27,SUP024,MAT100065,WH03,380,148.7,56506.0,Late,12,Yes
PO4500000711,2025-03-11,2025-03-20,2025-03-21,SUP017,MAT100092,WH01,34,478.31,16262.54,Delivered,1,Yes
PO4500000712,2025-01-05,2025-01-18,2025-01-22,SUP006,MAT100109,WH03,239,828.83,198090.37,Late,4,Yes
PO4500000713,2025-07-09,2025-08-10,2025-08-07,SUP023,MAT100049,WH02,205,752.09,154178.45,Delivered,0,Yes
PO4500000714,2026-02-22,2026-03-09,2026-03-08,SUP008,MAT100067,WH01,146,421.98,61609.08,Delivered,0,Yes
PO4500000715,2025-10-23,2025-11-01,2025-10-29,SUP012,MAT100015,WH02,104,298.66,31060.64,Delivered,0,Yes
PO4500000716,2025-11-16,2025-12-20,2025-12-20,SUP020,MAT100038,WH02,251,500.75,125688.25,Delivered,0,Yes
PO4500000717,2026-05-03,2026-05-15,2026-05-14,SUP003,MAT100087,WH02,203,16.44,3337.32,Delivered,0,Yes
PO4500000718,2026-03-25,2026-04-12,2026-04-09,SUP013,MAT100052,WH03,142,133.31,18930.02,Delivered,0,Yes
PO4500000719,2025-06-22,2025-07-03,2025-07-01,SUP004,MAT100109,WH02,366,184.24,67431.84,Delivered,0,Yes
PO4500000720,2026-05-27,2026-06-07,2026-06-08,SUP014,MAT100103,WH03,299,681.89,203885.11,Delivered,1,Yes
PO4500000721,2026-05-03,2026-05-12,2026-05-12,SUP012,MAT100019,WH02,516,462.72,238763.52,Delivered,0,Yes
PO4500000722,2026-05-17,2026-05-24,2026-05-22,SUP009,MAT100007,WH01,50,94.15,4707.5,Delivered,0,Yes
PO4500000723,2025-07-03,2025-08-05,2025-08-04,SUP001,MAT100080,WH01,176,275.96,48568.96,Delivered,0,Yes
PO4500000724,2026-05-20,2026-06-22,2026-06-20,SUP022,MAT100063,WH03,320,597.57,191222.4,Delivered,0,Yes
PO4500000725,2025-01-19,2025-02-18,2025-02-20,SUP011,MAT100016,WH02,460,792.71,364646.6,Late,2,Yes
PO4500000726,2026-03-30,2026-04-17,2026-04-14,SUP013,MAT100111,WH02,201,503.22,101147.22,Delivered,0,Yes
PO4500000727,2026-05-19,2026-06-01,2026-05-31,SUP006,MAT100015,WH03,418,441.27,184450.86,Delivered,0,Yes
PO4500000728,2026-04-27,2026-05-30,2026-05-28,SUP022,MAT100034,WH02,538,54.88,29525.44,Delivered,0,Yes
PO4500000729,2025-12-28,2026-01-15,2026-01-14,SUP013,MAT100076,WH01,348,59.97,20869.56,Delivered,0,Yes
PO4500000730,2025-12-24,2026-01-02,2026-01-03,SUP012,MAT100055,WH02,369,345.61,127530.09,Late,1,Yes
PO4500000731,2025-12-26,2026-01-06,2026-01-04,SUP014,MAT100040,WH03,273,214.99,58692.27,Delivered,0,Yes
PO4500000732,2025-03-09,2025-04-10,2025-04-07,SUP023,MAT100069,WH02,365,156.95,57286.75,Delivered,0,No
PO4500000733,2026-03-09,2026-04-11,2026-04-11,SUP022,MAT100061,WH03,293,23.26,6815.18,Delivered,0,No
PO4500000734,2026-01-22,2026-02-21,2026-02-20,SUP011,MAT100013,WH03,120,728.45,87414.0,Delivered,0,Yes
PO4500000735,2026-05-24,2026-06-23,2026-06-22,SUP011,MAT100047,WH02,190,555.27,105501.3,Delivered,0,Yes
PO4500000736,2025-03-19,2025-04-21,2025-04-22,SUP021,MAT100007,WH02,239,262.18,62661.02,Delivered,1,Yes
PO4500000737,2025-08-20,2025-09-07,2025-09-04,SUP013,MAT100035,WH01,117,534.72,62562.24,Delivered,0,Yes
PO4500000738,2026-05-02,2026-05-11,2026-05-10,SUP017,MAT100039,WH03,98,588.13,57636.74,Delivered,0,Yes
PO4500000739,2025-11-17,2025-11-28,2025-11-28,SUP014,MAT100059,WH03,277,564.34,156322.18,Delivered,0,Yes
PO4500000740,2025-01-20,2025-02-02,2025-02-03,SUP006,MAT100028,WH03,211,521.27,109987.97,Delivered,1,Yes
PO4500000741,2026-04-24,2026-04-27,2026-04-28,SUP024,MAT100094,WH03,464,841.5,390456.0,Delivered,1,No
PO4500000742,2026-01-09,2026-01-28,2026-01-26,SUP007,MAT100098,WH02,174,673.06,117112.44,Delivered,0,Yes
PO4500000743,2025-11-23,2025-12-04,2025-12-01,SUP014,MAT100035,WH02,228,762.14,173767.92,Delivered,0,Yes
PO4500000744,2025-08-30,2025-09-06,2025-09-03,SUP009,MAT100032,WH02,173,176.76,30579.48,Delivered,0,Yes
PO4500000745,2026-03-23,2026-03-29,2026-03-26,SUP018,MAT100018,WH01,226,147.63,33364.38,Delivered,0,Yes
PO4500000746,2025-06-30,2025-07-07,2025-07-04,SUP009,MAT100008,WH01,517,705.1,364536.7,Delivered,0,Yes
PO4500000747,2025-03-07,2025-03-20,2025-04-03,SUP010,MAT100114,WH01,392,606.15,237610.8,Late,14,Yes
PO4500000748,2025-05-24,2025-05-27,2025-05-28,SUP024,MAT100067,WH03,532,839.98,446869.36,Delivered,1,Yes
PO4500000749,2025-09-15,2025-09-24,2025-09-21,SUP017,MAT100099,WH02,263,541.84,142503.92,Delivered,0,Yes
PO4500000750,2026-02-04,2026-03-13,2026-03-11,SUP019,MAT100014,WH01,453,200.12,90654.36,Delivered,0,Yes
PO4500000751,2026-03-27,2026-04-03,2026-04-04,SUP009,MAT100048,WH03,77,443.87,34177.99,Delivered,1,Yes
PO4500000752,2026-03-10,2026-04-09,2026-04-07,SUP011,MAT100120,WH01,304,792.09,240795.36,Delivered,0,Yes
PO4500000753,2026-01-12,2026-02-13,2026-02-10,SUP023,MAT100085,WH01,55,758.12,41696.6,Delivered,0,Yes
PO4500000754,2025-09-03,2025-10-06,2025-10-06,SUP022,MAT100090,WH02,336,576.86,193824.96,Delivered,0,Yes
PO4500000755,2025-05-05,2025-06-07,2025-06-05,SUP022,MAT100117,WH02,473,352.68,166817.64,Delivered,0,Yes
PO4500000756,2025-11-05,2025-11-12,2025-11-10,SUP009,MAT100114,WH01,324,193.3,62629.2,Delivered,0,Yes
PO4500000757,2025-11-21,2025-12-24,2025-12-24,SUP021,MAT100011,WH02,54,250.26,13514.04,Delivered,0,Yes
PO4500000758,2025-12-07,2025-12-18,2025-12-15,SUP014,MAT100065,WH01,184,630.14,115945.76,Delivered,0,Yes
PO4500000759,2025-12-01,2026-01-04,2026-01-01,SUP020,MAT100024,WH03,73,579.03,42269.19,Delivered,0,Yes
PO4500000760,2025-05-20,2025-06-22,2025-06-20,SUP021,MAT100011,WH01,332,285.78,94878.96,Delivered,0,Yes
PO4500000761,2025-05-14,2025-05-23,2025-06-06,SUP017,MAT100112,WH03,347,409.08,141950.76,Late,14,Yes
PO4500000762,2025-12-02,2025-12-15,2025-12-13,SUP006,MAT100024,WH02,106,375.97,39852.82,Delivered,0,Yes
PO4500000763,2025-08-18,2025-09-24,2025-09-21,SUP019,MAT100081,WH01,591,584.16,345238.56,Delivered,0,Yes
PO4500000764,2025-07-23,2025-08-10,2025-08-08,SUP015,MAT100055,WH03,70,363.93,25475.1,Delivered,0,Yes
PO4500000765,2026-01-12,2026-01-24,2026-01-25,SUP003,MAT100068,WH02,140,17.63,2468.2,Delivered,1,Yes
PO4500000766,2026-05-22,2026-06-09,2026-06-07,SUP015,MAT100105,WH02,215,851.72,183119.8,Delivered,0,Yes
PO4500000767,2026-01-27,2026-02-06,2026-02-04,SUP016,MAT100037,WH03,240,895.71,214970.4,Delivered,0,Yes
PO4500000768,2025-07-04,2025-07-15,2025-07-13,SUP014,MAT100034,WH01,49,264.72,12971.28,Delivered,0,Yes
PO4500000769,2026-01-14,2026-01-29,2026-01-29,SUP008,MAT100018,WH02,107,14.24,1523.68,Delivered,0,Yes
PO4500000770,2025-08-06,2025-08-24,2025-08-24,SUP013,MAT100072,WH01,282,70.38,19847.16,Delivered,0,No
PO4500000771,2026-04-28,2026-05-13,2026-05-15,SUP008,MAT100080,WH02,25,232.02,5800.5,Late,2,Yes
PO4500000772,2026-01-15,2026-02-02,2026-02-03,SUP013,MAT100034,WH01,62,524.54,32521.48,Delivered,1,Yes
PO4500000773,2026-04-25,2026-05-25,2026-05-24,SUP011,MAT100034,WH01,563,392.47,220960.61,Delivered,0,Yes
PO4500000774,2026-05-27,2026-06-28,2026-06-27,SUP005,MAT100037,WH02,389,833.98,324418.22,Delivered,0,Yes
PO4500000775,2026-06-14,2026-06-21,2026-06-19,SUP009,MAT100063,WH01,343,664.5,227923.5,Delivered,0,Yes
PO4500000776,2026-03-27,2026-04-29,2026-04-27,SUP022,MAT100005,WH02,75,210.73,15804.75,Delivered,0,Yes
PO4500000777,2026-04-24,2026-05-26,2026-05-26,SUP023,MAT100091,WH03,61,400.16,24409.76,Delivered,0,Yes
PO4500000778,2025-04-26,2025-05-06,2025-05-11,SUP016,MAT100027,WH02,146,317.9,46413.4,Late,5,Yes
PO4500000779,2026-06-05,2026-06-18,2026-06-25,SUP006,MAT100074,WH01,24,475.78,11418.72,Late,7,Yes
PO4500000780,2025-09-10,2025-09-22,2025-09-19,SUP003,MAT100088,WH03,356,28.24,10053.44,Delivered,0,Yes
PO4500000781,2025-04-19,2025-04-28,2025-05-03,SUP012,MAT100107,WH03,49,77.55,3799.95,Late,5,Yes
PO4500000782,2025-10-03,2025-10-21,2025-10-18,SUP015,MAT100084,WH03,357,872.94,311639.58,Delivered,0,Yes
PO4500000783,2025-05-13,2025-06-12,2025-06-09,SUP011,MAT100008,WH03,309,294.24,90920.16,Delivered,0,Yes
PO4500000784,2026-01-26,2026-03-01,2026-02-28,SUP020,MAT100099,WH02,202,219.87,44413.74,Delivered,0,Yes
PO4500000785,2025-06-16,2025-07-05,2025-07-05,SUP007,MAT100084,WH01,311,584.22,181692.42,Delivered,0,Yes
PO4500000786,2026-03-19,2026-03-29,2026-03-28,SUP016,MAT100013,WH02,154,326.34,50256.36,Delivered,0,Yes
PO4500000787,2026-04-02,2026-04-12,2026-04-28,SUP016,MAT100055,WH01,294,508.94,149628.36,Late,16,Yes
PO4500000788,2025-07-10,2025-07-19,2025-07-19,SUP012,MAT100044,WH02,115,41.19,4736.85,Delivered,0,Yes
PO4500000789,2025-06-08,2025-07-11,2025-07-12,SUP021,MAT100060,WH02,557,80.15,44643.55,Delivered,1,Yes
PO4500000790,2025-11-04,2025-11-14,2025-11-12,SUP016,MAT100067,WH02,327,758.18,247924.86,Delivered,0,Yes
PO4500000791,2025-03-20,2025-04-03,2025-04-04,SUP002,MAT100053,WH01,130,462.03,60063.9,Delivered,1,Yes
PO4500000792,2025-09-17,2025-09-20,2025-09-21,SUP024,MAT100003,WH01,103,692.94,71372.82,Delivered,1,Yes
PO4500000793,2025-07-03,2025-07-21,2025-07-21,SUP015,MAT100113,WH03,66,79.55,5250.3,Delivered,0,Yes
PO4500000794,2026-04-11,2026-05-18,2026-05-18,SUP019,MAT100118,WH01,291,310.49,90352.59,Delivered,0,Yes
PO4500000795,2025-09-23,2025-10-05,2025-10-02,SUP003,MAT100001,WH02,464,483.27,224237.28,Delivered,0,Yes
PO4500000796,2026-05-04,2026-05-17,2026-05-17,SUP006,MAT100105,WH03,518,276.01,142973.18,Delivered,0,Yes
PO4500000797,2026-02-09,2026-03-14,2026-03-11,SUP022,MAT100025,WH01,148,125.93,18637.64,Delivered,0,Yes
PO4500000798,2025-07-12,2025-08-13,2025-08-11,SUP023,MAT100084,WH01,512,585.52,299786.24,Delivered,0,Yes
PO4500000799,2025-07-15,2025-08-17,2025-08-17,SUP021,MAT100003,WH01,171,429.22,73396.62,Delivered,0,Yes
PO4500000800,2026-04-01,2026-05-03,2026-05-03,SUP005,MAT100075,WH01,40,774.52,30980.8,Delivered,0,Yes
PO4500000801,2026-02-06,2026-03-15,2026-03-12,SUP019,MAT100092,WH02,125,569.22,71152.5,Delivered,0,Yes
PO4500000802,2025-10-25,2025-11-04,2025-11-04,SUP016,MAT100093,WH03,517,464.45,240120.65,Delivered,0,Yes
PO4500000803,2025-08-26,2025-09-05,2025-09-06,SUP016,MAT100041,WH03,39,382.69,14924.91,Delivered,1,Yes
PO4500000804,2026-03-04,2026-04-06,2026-04-03,SUP021,MAT100083,WH02,526,562.31,295775.06,Delivered,0,Yes
PO4500000805,2025-01-22,2025-02-02,2025-01-31,SUP014,MAT100030,WH03,500,312.74,156370.0,Delivered,0,Yes
PO4500000806,2025-12-14,2026-01-16,2026-01-31,SUP022,MAT100093,WH03,154,795.44,122497.76,Late,15,Yes
PO4500000807,2026-01-04,2026-01-15,2026-01-13,SUP014,MAT100096,WH01,232,257.8,59809.6,Delivered,0,Yes
PO4500000808,2025-06-27,2025-07-29,2025-07-30,SUP005,MAT100054,WH02,523,95.31,49847.13,Delivered,1,Yes
PO4500000809,2025-02-18,2025-03-09,2025-03-21,SUP007,MAT100021,WH01,287,324.55,93145.85,Late,12,Yes
PO4500000810,2025-02-02,2025-02-11,2025-02-10,SUP017,MAT100030,WH01,460,107.0,49220.0,Delivered,0,Yes
PO4500000811,2025-09-22,2025-10-02,2025-10-14,SUP016,MAT100072,WH02,67,694.23,46513.41,Late,12,Yes
PO4500000812,2026-06-12,2026-07-14,2026-07-11,SUP023,MAT100057,WH02,71,834.34,59238.14,Open,0,Yes
PO4500000813,2025-04-19,2025-04-30,2025-05-01,SUP004,MAT100006,WH03,124,742.13,92024.12,Delivered,1,Yes
PO4500000814,2025-05-01,2025-06-03,2025-06-02,SUP021,MAT100091,WH02,180,656.87,118236.6,Delivered,0,Yes
PO4500000815,2025-04-12,2025-04-22,2025-04-21,SUP016,MAT100016,WH01,362,738.15,267210.3,Delivered,0,Yes
PO4500000816,2025-01-07,2025-01-18,2025-01-18,SUP014,MAT100022,WH01,369,261.65,96548.85,Delivered,0,Yes
PO4500000817,2026-03-01,2026-04-02,2026-03-31,SUP023,MAT100068,WH02,175,679.12,118846.0,Delivered,0,Yes
PO4500000818,2026-03-16,2026-04-17,2026-04-17,SUP005,MAT100067,WH03,489,856.9,419024.1,Delivered,0,Yes
PO4500000819,2026-03-30,2026-05-02,2026-04-29,SUP001,MAT100011,WH02,549,849.56,466408.44,Delivered,0,Yes
PO4500000820,2026-03-21,2026-04-03,2026-03-31,SUP006,MAT100008,WH03,174,812.75,141418.5,Delivered,0,Yes
PO4500000821,2025-10-30,2025-12-02,2025-12-03,SUP022,MAT100041,WH02,331,650.79,215411.49,Delivered,1,No
PO4500000822,2025-05-31,2025-06-07,2025-06-07,SUP009,MAT100080,WH03,230,799.38,183857.4,Delivered,0,Yes
PO4500000823,2025-12-20,2026-01-21,2026-01-21,SUP023,MAT100011,WH01,222,793.47,176150.34,Delivered,0,Yes
PO4500000824,2025-05-10,2025-05-28,2025-05-29,SUP013,MAT100066,WH03,310,196.29,60849.9,Delivered,1,Yes
PO4500000825,2025-06-13,2025-07-13,2025-07-14,SUP011,MAT100100,WH02,284,221.0,62764.0,Delivered,1,Yes
PO4500000826,2025-04-24,2025-05-03,2025-05-02,SUP017,MAT100046,WH01,285,566.16,161355.6,Delivered,0,No
PO4500000827,2025-05-08,2025-06-10,2025-06-11,SUP021,MAT100031,WH03,25,410.57,10264.25,Delivered,1,Yes
PO4500000828,2025-08-28,2025-10-04,2025-10-03,SUP019,MAT100067,WH03,163,644.34,105027.42,Delivered,0,Yes
PO4500000829,2026-06-13,2026-07-13,2026-07-12,SUP011,MAT100092,WH02,485,92.7,44959.5,Open,0,Yes
PO4500000830,2025-04-05,2025-04-17,2025-04-15,SUP003,MAT100010,WH02,507,197.23,99995.61,Delivered,0,Yes
PO4500000831,2026-02-09,2026-02-27,2026-02-28,SUP013,MAT100057,WH03,530,574.63,304553.9,Delivered,1,Yes
PO4500000832,2026-03-03,2026-03-13,2026-03-18,SUP016,MAT100092,WH02,537,118.78,63784.86,Late,5,Yes
PO4500000833,2026-06-10,2026-07-12,2026-07-09,SUP023,MAT100005,WH03,237,412.61,97788.57,Open,0,Yes
PO4500000834,2026-01-14,2026-01-20,2026-01-24,SUP018,MAT100048,WH03,438,103.75,45442.5,Late,4,Yes
PO4500000835,2025-06-06,2025-06-15,2025-06-14,SUP017,MAT100063,WH01,403,276.42,111397.26,Delivered,0,Yes
PO4500000836,2026-03-08,2026-04-09,2026-04-08,SUP005,MAT100105,WH03,310,197.95,61364.5,Delivered,0,Yes
PO4500000837,2025-12-24,2026-01-04,2026-01-01,SUP004,MAT100040,WH03,447,435.65,194735.55,Delivered,0,Yes
PO4500000838,2026-01-22,2026-02-21,2026-02-22,SUP011,MAT100065,WH03,155,686.95,106477.25,Delivered,1,Yes
PO4500000839,2026-04-05,2026-04-23,2026-04-22,SUP015,MAT100086,WH03,111,720.83,80012.13,Delivered,0,Yes
PO4500000840,2026-02-09,2026-02-24,2026-02-21,SUP008,MAT100083,WH01,473,663.64,313901.72,Delivered,0,Yes
PO4500000841,2025-01-26,2025-02-27,2025-02-26,SUP023,MAT100083,WH03,594,582.42,345957.48,Delivered,0,Yes
PO4500000842,2025-02-24,2025-03-30,2025-04-16,SUP020,MAT100065,WH01,213,676.75,144147.75,Late,17,Yes
PO4500000843,2025-07-04,2025-07-10,2025-07-19,SUP018,MAT100091,WH03,230,224.53,51641.9,Late,9,Yes
PO4500000844,2025-11-25,2025-12-01,2025-11-28,SUP018,MAT100003,WH02,523,776.47,406093.81,Delivered,0,Yes
PO4500000845,2025-01-25,2025-02-05,2025-02-04,SUP014,MAT100015,WH01,411,235.17,96654.87,Delivered,0,Yes
PO4500000846,2025-05-28,2025-06-10,2025-06-07,SUP010,MAT100053,WH03,177,279.58,49485.66,Delivered,0,Yes
PO4500000847,2025-11-30,2026-01-03,2025-12-31,SUP020,MAT100041,WH01,325,354.0,115050.0,Delivered,0,Yes
PO4500000848,2025-09-22,2025-10-22,2025-10-19,SUP011,MAT100097,WH03,73,186.29,13599.17,Delivered,0,Yes
PO4500000849,2026-06-05,2026-06-15,2026-06-15,SUP016,MAT100041,WH02,137,246.01,33703.37,Delivered,0,Yes
PO4500000850,2026-05-11,2026-05-23,2026-05-21,SUP003,MAT100076,WH03,39,245.9,9590.1,Delivered,0,Yes
PO4500000851,2025-05-09,2025-05-15,2025-05-15,SUP018,MAT100082,WH03,476,80.1,38127.6,Delivered,0,Yes
PO4500000852,2026-01-18,2026-02-19,2026-02-17,SUP005,MAT100055,WH03,271,486.09,131730.39,Delivered,0,Yes
PO4500000853,2026-04-21,2026-05-24,2026-06-03,SUP001,MAT100120,WH02,191,5.49,1048.59,Late,10,Yes
PO4500000854,2026-01-25,2026-02-01,2026-02-08,SUP009,MAT100021,WH03,542,256.77,139169.34,Late,7,Yes
PO4500000855,2025-11-04,2025-11-16,2025-11-13,SUP003,MAT100036,WH02,163,653.94,106592.22,Delivered,0,Yes
PO4500000856,2025-11-22,2025-12-01,2025-12-12,SUP017,MAT100091,WH02,287,881.78,253070.86,Late,11,Yes
PO4500000857,2025-11-26,2025-12-29,2025-12-29,SUP022,MAT100089,WH01,356,19.21,6838.76,Delivered,0,Yes
PO4500000858,2026-05-03,2026-06-05,2026-06-02,SUP001,MAT100115,WH03,197,374.78,73831.66,Delivered,0,Yes
